date_only,total_violent_crimes,stadium_crimes,gameday,bears_win,home_team,away_team,result,is_game_day,year,month
2011-06-29,249,7.0,,,,,,False,2011,6
2011-06-30,214,8.0,,,,,,False,2011,6
2011-07-01,238,5.0,,,,,,False,2011,7
2011-07-02,335,4.0,,,,,,False,2011,7
2011-07-03,309,6.0,,,,,,False,2011,7
2011-07-04,349,3.0,,,,,,False,2011,7
2011-07-05,291,6.0,,,,,,False,2011,7
2011-07-06,232,5.0,,,,,,False,2011,7
2011-07-07,233,6.0,,,,,,False,2011,7
2011-07-08,258,7.0,,,,,,False,2011,7
2011-07-09,287,6.0,,,,,,False,2011,7
2011-07-10,339,13.0,,,,,,False,2011,7
2011-07-11,256,5.0,,,,,,False,2011,7
2011-07-12,261,12.0,,,,,,False,2011,7
2011-07-13,264,5.0,,,,,,False,2011,7
2011-07-14,251,12.0,,,,,,False,2011,7
2011-07-15,258,7.0,,,,,,False,2011,7
2011-07-16,292,2.0,,,,,,False,2011,7
2011-07-17,301,10.0,,,,,,False,2011,7
2011-07-18,256,7.0,,,,,,False,2011,7
2011-07-19,242,2.0,,,,,,False,2011,7
2011-07-20,218,2.0,,,,,,False,2011,7
2011-07-21,243,3.0,,,,,,False,2011,7
2011-07-22,258,3.0,,,,,,False,2011,7
2011-07-23,262,9.0,,,,,,False,2011,7
2011-07-24,282,8.0,,,,,,False,2011,7
2011-07-25,242,4.0,,,,,,False,2011,7
2011-07-26,240,9.0,,,,,,False,2011,7
2011-07-27,248,8.0,,,,,,False,2011,7
2011-07-28,228,5.0,,,,,,False,2011,7
2011-07-29,222,7.0,,,,,,False,2011,7
2011-07-30,326,7.0,,,,,,False,2011,7
2011-07-31,290,1.0,,,,,,False,2011,7
2011-08-01,270,5.0,,,,,,False,2011,8
2011-08-02,212,7.0,,,,,,False,2011,8
2011-08-03,222,7.0,,,,,,False,2011,8
2011-08-04,234,8.0,,,,,,False,2011,8
2011-08-05,236,9.0,,,,,,False,2011,8
2011-08-06,302,8.0,,,,,,False,2011,8
2011-08-07,276,6.0,,,,,,False,2011,8
2011-08-08,178,5.0,,,,,,False,2011,8
2011-08-09,219,2.0,,,,,,False,2011,8
2011-08-10,219,7.0,,,,,,False,2011,8
2011-08-11,215,5.0,,,,,,False,2011,8
2011-08-12,237,4.0,,,,,,False,2011,8
2011-08-13,265,3.0,,,,,,False,2011,8
2011-08-14,274,5.0,,,,,,False,2011,8
2011-08-15,211,5.0,,,,,,False,2011,8
2011-08-16,215,4.0,,,,,,False,2011,8
2011-08-17,242,3.0,,,,,,False,2011,8
2011-08-18,222,1.0,,,,,,False,2011,8
2011-08-19,260,5.0,,,,,,False,2011,8
2011-08-20,263,4.0,,,,,,False,2011,8
2011-08-21,271,8.0,,,,,,False,2011,8
2011-08-22,228,4.0,,,,,,False,2011,8
2011-08-23,209,2.0,,,,,,False,2011,8
2011-08-24,196,5.0,,,,,,False,2011,8
2011-08-25,235,6.0,,,,,,False,2011,8
2011-08-26,243,4.0,,,,,,False,2011,8
2011-08-27,263,5.0,,,,,,False,2011,8
2011-08-28,308,6.0,,,,,,False,2011,8
2011-08-29,238,7.0,,,,,,False,2011,8
2011-08-30,227,2.0,,,,,,False,2011,8
2011-08-31,237,7.0,,,,,,False,2011,8
2011-09-01,233,4.0,,,,,,False,2011,9
2011-09-02,248,6.0,,,,,,False,2011,9
2011-09-03,264,8.0,,,,,,False,2011,9
2011-09-04,269,2.0,,,,,,False,2011,9
2011-09-05,213,4.0,,,,,,False,2011,9
2011-09-06,198,3.0,,,,,,False,2011,9
2011-09-07,198,3.0,,,,,,False,2011,9
2011-09-08,188,3.0,,,,,,False,2011,9
2011-09-09,207,8.0,,,,,,False,2011,9
2011-09-10,274,7.0,,,,,,False,2011,9
2011-09-11,282,9.0,2011-09-11,1.0,CHI,ATL,18.0,True,2011,9
2011-09-12,258,8.0,,,,,,False,2011,9
2011-09-13,239,5.0,,,,,,False,2011,9
2011-09-14,188,6.0,,,,,,False,2011,9
2011-09-15,185,2.0,,,,,,False,2011,9
2011-09-16,216,6.0,,,,,,False,2011,9
2011-09-17,213,4.0,,,,,,False,2011,9
2011-09-18,248,5.0,2011-09-18,0.0,NO,CHI,17.0,True,2011,9
2011-09-19,223,1.0,,,,,,False,2011,9
2011-09-20,222,4.0,,,,,,False,2011,9
2011-09-21,218,4.0,,,,,,False,2011,9
2011-09-22,233,5.0,,,,,,False,2011,9
2011-09-23,185,17.0,,,,,,False,2011,9
2011-09-24,236,3.0,,,,,,False,2011,9
2011-09-25,225,7.0,2011-09-25,0.0,CHI,GB,-10.0,True,2011,9
2011-09-26,203,5.0,,,,,,False,2011,9
2011-09-27,157,3.0,,,,,,False,2011,9
2011-09-28,188,3.0,,,,,,False,2011,9
2011-09-29,197,5.0,,,,,,False,2011,9
2011-09-30,204,9.0,,,,,,False,2011,9
2011-10-01,222,9.0,,,,,,False,2011,10
2011-10-02,224,7.0,2011-10-02,1.0,CHI,CAR,5.0,True,2011,10
2011-10-03,193,4.0,,,,,,False,2011,10
2011-10-04,196,4.0,,,,,,False,2011,10
2011-10-05,206,7.0,,,,,,False,2011,10
2011-10-06,231,3.0,,,,,,False,2011,10
2011-10-07,254,8.0,,,,,,False,2011,10
2011-10-08,260,8.0,,,,,,False,2011,10
2011-10-09,272,5.0,,,,,,False,2011,10
2011-10-10,186,10.0,2011-10-10,0.0,DET,CHI,11.0,True,2011,10
2011-10-11,227,4.0,,,,,,False,2011,10
2011-10-12,227,3.0,,,,,,False,2011,10
2011-10-13,164,3.0,,,,,,False,2011,10
2011-10-14,226,11.0,,,,,,False,2011,10
2011-10-15,227,4.0,,,,,,False,2011,10
2011-10-16,223,4.0,2011-10-16,1.0,CHI,MIN,29.0,True,2011,10
2011-10-17,184,7.0,,,,,,False,2011,10
2011-10-18,186,6.0,,,,,,False,2011,10
2011-10-19,171,4.0,,,,,,False,2011,10
2011-10-20,188,7.0,,,,,,False,2011,10
2011-10-21,200,7.0,,,,,,False,2011,10
2011-10-22,232,4.0,,,,,,False,2011,10
2011-10-23,266,6.0,2011-10-23,1.0,TB,CHI,-6.0,True,2011,10
2011-10-24,231,6.0,,,,,,False,2011,10
2011-10-25,239,5.0,,,,,,False,2011,10
2011-10-26,214,7.0,,,,,,False,2011,10
2011-10-27,198,3.0,,,,,,False,2011,10
2011-10-28,213,3.0,,,,,,False,2011,10
2011-10-29,239,4.0,,,,,,False,2011,10
2011-10-30,273,5.0,,,,,,False,2011,10
2011-10-31,243,4.0,,,,,,False,2011,10
2011-11-01,229,6.0,,,,,,False,2011,11
2011-11-02,211,6.0,,,,,,False,2011,11
2011-11-03,172,1.0,,,,,,False,2011,11
2011-11-04,226,8.0,,,,,,False,2011,11
2011-11-05,197,4.0,,,,,,False,2011,11
2011-11-06,248,1.0,,,,,,False,2011,11
2011-11-07,209,5.0,2011-11-07,1.0,PHI,CHI,-6.0,True,2011,11
2011-11-08,168,5.0,,,,,,False,2011,11
2011-11-09,158,7.0,,,,,,False,2011,11
2011-11-10,169,2.0,,,,,,False,2011,11
2011-11-11,168,8.0,,,,,,False,2011,11
2011-11-12,228,4.0,,,,,,False,2011,11
2011-11-13,249,6.0,2011-11-13,1.0,CHI,DET,24.0,True,2011,11
2011-11-14,212,4.0,,,,,,False,2011,11
2011-11-15,223,5.0,,,,,,False,2011,11
2011-11-16,201,3.0,,,,,,False,2011,11
2011-11-17,142,3.0,,,,,,False,2011,11
2011-11-18,165,5.0,,,,,,False,2011,11
2011-11-19,239,6.0,,,,,,False,2011,11
2011-11-20,219,8.0,2011-11-20,1.0,CHI,SD,11.0,True,2011,11
2011-11-21,200,8.0,,,,,,False,2011,11
2011-11-22,171,9.0,,,,,,False,2011,11
2011-11-23,176,9.0,,,,,,False,2011,11
2011-11-24,179,2.0,,,,,,False,2011,11
2011-11-25,192,3.0,,,,,,False,2011,11
2011-11-26,193,4.0,,,,,,False,2011,11
2011-11-27,218,6.0,2011-11-27,0.0,OAK,CHI,5.0,True,2011,11
2011-11-28,172,7.0,,,,,,False,2011,11
2011-11-29,145,3.0,,,,,,False,2011,11
2011-11-30,173,6.0,,,,,,False,2011,11
2011-12-01,194,5.0,,,,,,False,2011,12
2011-12-02,197,4.0,,,,,,False,2011,12
2011-12-03,209,4.0,,,,,,False,2011,12
2011-12-04,255,5.0,2011-12-04,0.0,CHI,KC,-7.0,True,2011,12
2011-12-05,180,5.0,,,,,,False,2011,12
2011-12-06,189,6.0,,,,,,False,2011,12
2011-12-07,155,5.0,,,,,,False,2011,12
2011-12-08,182,5.0,,,,,,False,2011,12
2011-12-09,169,7.0,,,,,,False,2011,12
2011-12-10,193,3.0,,,,,,False,2011,12
2011-12-11,225,3.0,2011-12-11,0.0,DEN,CHI,3.0,True,2011,12
2011-12-12,203,6.0,,,,,,False,2011,12
2011-12-13,212,8.0,,,,,,False,2011,12
2011-12-14,210,3.0,,,,,,False,2011,12
2011-12-15,207,7.0,,,,,,False,2011,12
2011-12-16,188,9.0,,,,,,False,2011,12
2011-12-17,187,4.0,,,,,,False,2011,12
2011-12-18,213,3.0,2011-12-18,0.0,CHI,SEA,-24.0,True,2011,12
2011-12-19,209,10.0,,,,,,False,2011,12
2011-12-20,192,7.0,,,,,,False,2011,12
2011-12-21,192,7.0,,,,,,False,2011,12
2011-12-22,182,7.0,,,,,,False,2011,12
2011-12-23,177,4.0,,,,,,False,2011,12
2011-12-24,191,2.0,,,,,,False,2011,12
2011-12-25,161,3.0,2011-12-25,0.0,GB,CHI,14.0,True,2011,12
2011-12-26,147,3.0,,,,,,False,2011,12
2011-12-27,167,5.0,,,,,,False,2011,12
2011-12-28,161,5.0,,,,,,False,2011,12
2011-12-29,186,5.0,,,,,,False,2011,12
2011-12-30,177,6.0,,,,,,False,2011,12
2011-12-31,173,1.0,,,,,,False,2011,12
2012-01-01,311,12.0,2012-01-01,1.0,MIN,CHI,-4.0,True,2012,1
2012-01-02,154,4.0,,,,,,False,2012,1
2012-01-03,161,4.0,,,,,,False,2012,1
2012-01-04,140,5.0,,,,,,False,2012,1
2012-01-05,182,6.0,,,,,,False,2012,1
2012-01-06,169,7.0,,,,,,False,2012,1
2012-01-07,202,4.0,,,,,,False,2012,1
2012-01-08,182,6.0,,,,,,False,2012,1
2012-01-09,174,3.0,,,,,,False,2012,1
2012-01-10,185,5.0,,,,,,False,2012,1
2012-01-11,188,3.0,,,,,,False,2012,1
2012-01-12,140,1.0,,,,,,False,2012,1
2012-01-13,154,6.0,,,,,,False,2012,1
2012-01-14,189,6.0,,,,,,False,2012,1
2012-01-15,205,1.0,,,,,,False,2012,1
2012-01-16,156,6.0,,,,,,False,2012,1
2012-01-17,172,5.0,,,,,,False,2012,1
2012-01-18,144,5.0,,,,,,False,2012,1
2012-01-19,156,3.0,,,,,,False,2012,1
2012-01-20,140,5.0,,,,,,False,2012,1
2012-01-21,171,8.0,,,,,,False,2012,1
2012-01-22,170,1.0,,,,,,False,2012,1
2012-01-23,180,3.0,,,,,,False,2012,1
2012-01-24,208,2.0,,,,,,False,2012,1
2012-01-25,197,6.0,,,,,,False,2012,1
2012-01-26,193,6.0,,,,,,False,2012,1
2012-01-27,197,6.0,,,,,,False,2012,1
2012-01-28,187,5.0,,,,,,False,2012,1
2012-01-29,211,7.0,,,,,,False,2012,1
2012-01-30,202,6.0,,,,,,False,2012,1
2012-01-31,223,7.0,,,,,,False,2012,1
2012-02-01,194,2.0,,,,,,False,2012,2
2012-02-02,205,2.0,,,,,,False,2012,2
2012-02-03,151,5.0,,,,,,False,2012,2
2012-02-04,201,2.0,,,,,,False,2012,2
2012-02-05,190,9.0,,,,,,False,2012,2
2012-02-06,149,3.0,,,,,,False,2012,2
2012-02-07,164,7.0,,,,,,False,2012,2
2012-02-08,181,3.0,,,,,,False,2012,2
2012-02-09,170,0.0,,,,,,False,2012,2
2012-02-10,148,3.0,,,,,,False,2012,2
2012-02-11,160,2.0,,,,,,False,2012,2
2012-02-12,177,6.0,,,,,,False,2012,2
2012-02-13,142,3.0,,,,,,False,2012,2
2012-02-14,167,7.0,,,,,,False,2012,2
2012-02-15,206,5.0,,,,,,False,2012,2
2012-02-16,184,3.0,,,,,,False,2012,2
2012-02-17,237,7.0,,,,,,False,2012,2
2012-02-18,186,4.0,,,,,,False,2012,2
2012-02-19,231,4.0,,,,,,False,2012,2
2012-02-20,132,2.0,,,,,,False,2012,2
2012-02-21,190,5.0,,,,,,False,2012,2
2012-02-22,196,4.0,,,,,,False,2012,2
2012-02-23,192,4.0,,,,,,False,2012,2
2012-02-24,188,1.0,,,,,,False,2012,2
2012-02-25,173,3.0,,,,,,False,2012,2
2012-02-26,209,4.0,,,,,,False,2012,2
2012-02-27,178,7.0,,,,,,False,2012,2
2012-02-28,192,5.0,,,,,,False,2012,2
2012-02-29,218,6.0,,,,,,False,2012,2
2012-03-01,188,5.0,,,,,,False,2012,3
2012-03-02,181,11.0,,,,,,False,2012,3
2012-03-03,195,1.0,,,,,,False,2012,3
2012-03-04,215,3.0,,,,,,False,2012,3
2012-03-05,162,2.0,,,,,,False,2012,3
2012-03-06,243,5.0,,,,,,False,2012,3
2012-03-07,249,9.0,,,,,,False,2012,3
2012-03-08,217,8.0,,,,,,False,2012,3
2012-03-09,227,2.0,,,,,,False,2012,3
2012-03-10,218,5.0,,,,,,False,2012,3
2012-03-11,268,7.0,,,,,,False,2012,3
2012-03-12,231,8.0,,,,,,False,2012,3
2012-03-13,218,4.0,,,,,,False,2012,3
2012-03-14,247,7.0,,,,,,False,2012,3
2012-03-15,264,8.0,,,,,,False,2012,3
2012-03-16,235,7.0,,,,,,False,2012,3
2012-03-17,327,12.0,,,,,,False,2012,3
2012-03-18,323,5.0,,,,,,False,2012,3
2012-03-19,234,3.0,,,,,,False,2012,3
2012-03-20,255,7.0,,,,,,False,2012,3
2012-03-21,312,8.0,,,,,,False,2012,3
2012-03-22,277,7.0,,,,,,False,2012,3
2012-03-23,218,8.0,,,,,,False,2012,3
2012-03-24,219,9.0,,,,,,False,2012,3
2012-03-25,258,8.0,,,,,,False,2012,3
2012-03-26,175,6.0,,,,,,False,2012,3
2012-03-27,207,3.0,,,,,,False,2012,3
2012-03-28,217,10.0,,,,,,False,2012,3
2012-03-29,179,10.0,,,,,,False,2012,3
2012-03-30,208,4.0,,,,,,False,2012,3
2012-03-31,216,9.0,,,,,,False,2012,3
2012-04-01,225,2.0,,,,,,False,2012,4
2012-04-02,158,5.0,,,,,,False,2012,4
2012-04-03,182,5.0,,,,,,False,2012,4
2012-04-04,173,5.0,,,,,,False,2012,4
2012-04-05,172,3.0,,,,,,False,2012,4
2012-04-06,162,2.0,,,,,,False,2012,4
2012-04-07,269,0.0,,,,,,False,2012,4
2012-04-08,246,8.0,,,,,,False,2012,4
2012-04-09,202,3.0,,,,,,False,2012,4
2012-04-10,144,1.0,,,,,,False,2012,4
2012-04-11,200,4.0,,,,,,False,2012,4
2012-04-12,243,5.0,,,,,,False,2012,4
2012-04-13,213,11.0,,,,,,False,2012,4
2012-04-14,233,6.0,,,,,,False,2012,4
2012-04-15,268,3.0,,,,,,False,2012,4
2012-04-16,198,8.0,,,,,,False,2012,4
2012-04-17,221,2.0,,,,,,False,2012,4
2012-04-18,215,4.0,,,,,,False,2012,4
2012-04-19,244,6.0,,,,,,False,2012,4
2012-04-20,187,1.0,,,,,,False,2012,4
2012-04-21,220,5.0,,,,,,False,2012,4
2012-04-22,245,7.0,,,,,,False,2012,4
2012-04-23,245,7.0,,,,,,False,2012,4
2012-04-24,207,4.0,,,,,,False,2012,4
2012-04-25,217,8.0,,,,,,False,2012,4
2012-04-26,206,6.0,,,,,,False,2012,4
2012-04-27,218,6.0,,,,,,False,2012,4
2012-04-28,218,3.0,,,,,,False,2012,4
2012-04-29,200,4.0,,,,,,False,2012,4
2012-04-30,230,10.0,,,,,,False,2012,4
2012-05-01,221,6.0,,,,,,False,2012,5
2012-05-02,285,6.0,,,,,,False,2012,5
2012-05-03,254,3.0,,,,,,False,2012,5
2012-05-04,280,9.0,,,,,,False,2012,5
2012-05-05,257,1.0,,,,,,False,2012,5
2012-05-06,250,2.0,,,,,,False,2012,5
2012-05-07,227,7.0,,,,,,False,2012,5
2012-05-08,253,7.0,,,,,,False,2012,5
2012-05-09,247,8.0,,,,,,False,2012,5
2012-05-10,199,8.0,,,,,,False,2012,5
2012-05-11,248,8.0,,,,,,False,2012,5
2012-05-12,234,6.0,,,,,,False,2012,5
2012-05-13,229,2.0,,,,,,False,2012,5
2012-05-14,273,6.0,,,,,,False,2012,5
2012-05-15,261,7.0,,,,,,False,2012,5
2012-05-16,217,5.0,,,,,,False,2012,5
2012-05-17,240,8.0,,,,,,False,2012,5
2012-05-18,269,6.0,,,,,,False,2012,5
2012-05-19,277,13.0,,,,,,False,2012,5
2012-05-20,305,15.0,,,,,,False,2012,5
2012-05-21,208,3.0,,,,,,False,2012,5
2012-05-22,240,6.0,,,,,,False,2012,5
2012-05-23,282,8.0,,,,,,False,2012,5
2012-05-24,234,8.0,,,,,,False,2012,5
2012-05-25,251,2.0,,,,,,False,2012,5
2012-05-26,258,6.0,,,,,,False,2012,5
2012-05-27,304,7.0,,,,,,False,2012,5
2012-05-28,310,9.0,,,,,,False,2012,5
2012-05-29,296,11.0,,,,,,False,2012,5
2012-05-30,249,4.0,,,,,,False,2012,5
2012-05-31,158,4.0,,,,,,False,2012,5
2012-06-01,218,5.0,,,,,,False,2012,6
2012-06-02,272,8.0,,,,,,False,2012,6
2012-06-03,288,8.0,,,,,,False,2012,6
2012-06-04,247,6.0,,,,,,False,2012,6
2012-06-05,227,3.0,,,,,,False,2012,6
2012-06-06,258,9.0,,,,,,False,2012,6
2012-06-07,243,3.0,,,,,,False,2012,6
2012-06-08,261,6.0,,,,,,False,2012,6
2012-06-09,317,6.0,,,,,,False,2012,6
2012-06-10,318,4.0,,,,,,False,2012,6
2012-06-11,278,4.0,,,,,,False,2012,6
2012-06-12,258,7.0,,,,,,False,2012,6
2012-06-13,254,7.0,,,,,,False,2012,6
2012-06-14,215,3.0,,,,,,False,2012,6
2012-06-15,254,3.0,,,,,,False,2012,6
2012-06-16,306,4.0,,,,,,False,2012,6
2012-06-17,307,5.0,,,,,,False,2012,6
2012-06-18,291,8.0,,,,,,False,2012,6
2012-06-19,213,4.0,,,,,,False,2012,6
2012-06-20,267,4.0,,,,,,False,2012,6
2012-06-21,248,3.0,,,,,,False,2012,6
2012-06-22,245,6.0,,,,,,False,2012,6
2012-06-23,313,11.0,,,,,,False,2012,6
2012-06-24,342,3.0,,,,,,False,2012,6
2012-06-25,215,3.0,,,,,,False,2012,6
2012-06-26,195,7.0,,,,,,False,2012,6
2012-06-27,217,4.0,,,,,,False,2012,6
2012-06-28,187,6.0,,,,,,False,2012,6
2012-06-29,228,2.0,,,,,,False,2012,6
2012-06-30,265,12.0,,,,,,False,2012,6
2012-07-01,305,6.0,,,,,,False,2012,7
2012-07-02,236,5.0,,,,,,False,2012,7
2012-07-03,236,6.0,,,,,,False,2012,7
2012-07-04,320,8.0,,,,,,False,2012,7
2012-07-05,317,4.0,,,,,,False,2012,7
2012-07-06,235,8.0,,,,,,False,2012,7
2012-07-07,280,2.0,,,,,,False,2012,7
2012-07-08,322,7.0,,,,,,False,2012,7
2012-07-09,274,13.0,,,,,,False,2012,7
2012-07-10,247,7.0,,,,,,False,2012,7
2012-07-11,250,5.0,,,,,,False,2012,7
2012-07-12,231,6.0,,,,,,False,2012,7
2012-07-13,235,6.0,,,,,,False,2012,7
2012-07-14,303,8.0,,,,,,False,2012,7
2012-07-15,311,6.0,,,,,,False,2012,7
2012-07-16,213,4.0,,,,,,False,2012,7
2012-07-17,265,7.0,,,,,,False,2012,7
2012-07-18,223,6.0,,,,,,False,2012,7
2012-07-19,197,1.0,,,,,,False,2012,7
2012-07-20,240,3.0,,,,,,False,2012,7
2012-07-21,290,4.0,,,,,,False,2012,7
2012-07-22,287,13.0,,,,,,False,2012,7
2012-07-23,230,8.0,,,,,,False,2012,7
2012-07-24,221,7.0,,,,,,False,2012,7
2012-07-25,238,9.0,,,,,,False,2012,7
2012-07-26,227,5.0,,,,,,False,2012,7
2012-07-27,206,6.0,,,,,,False,2012,7
2012-07-28,263,8.0,,,,,,False,2012,7
2012-07-29,302,3.0,,,,,,False,2012,7
2012-07-30,248,5.0,,,,,,False,2012,7
2012-07-31,197,7.0,,,,,,False,2012,7
2012-08-01,241,13.0,,,,,,False,2012,8
2012-08-02,249,9.0,,,,,,False,2012,8
2012-08-03,250,11.0,,,,,,False,2012,8
2012-08-04,294,11.0,,,,,,False,2012,8
2012-08-05,284,7.0,,,,,,False,2012,8
2012-08-06,228,3.0,,,,,,False,2012,8
2012-08-07,222,3.0,,,,,,False,2012,8
2012-08-08,226,8.0,,,,,,False,2012,8
2012-08-09,191,7.0,,,,,,False,2012,8
2012-08-10,200,5.0,,,,,,False,2012,8
2012-08-11,277,7.0,,,,,,False,2012,8
2012-08-12,254,5.0,,,,,,False,2012,8
2012-08-13,180,3.0,,,,,,False,2012,8
2012-08-14,207,6.0,,,,,,False,2012,8
2012-08-15,245,5.0,,,,,,False,2012,8
2012-08-16,206,4.0,,,,,,False,2012,8
2012-08-17,219,8.0,,,,,,False,2012,8
2012-08-18,274,11.0,,,,,,False,2012,8
2012-08-19,267,7.0,,,,,,False,2012,8
2012-08-20,204,2.0,,,,,,False,2012,8
2012-08-21,202,2.0,,,,,,False,2012,8
2012-08-22,202,4.0,,,,,,False,2012,8
2012-08-23,228,2.0,,,,,,False,2012,8
2012-08-24,239,4.0,,,,,,False,2012,8
2012-08-25,306,6.0,,,,,,False,2012,8
2012-08-26,277,3.0,,,,,,False,2012,8
2012-08-27,223,4.0,,,,,,False,2012,8
2012-08-28,257,5.0,,,,,,False,2012,8
2012-08-29,200,3.0,,,,,,False,2012,8
2012-08-30,241,10.0,,,,,,False,2012,8
2012-08-31,228,6.0,,,,,,False,2012,8
2012-09-01,277,4.0,,,,,,False,2012,9
2012-09-02,259,7.0,,,,,,False,2012,9
2012-09-03,249,2.0,,,,,,False,2012,9
2012-09-04,203,6.0,,,,,,False,2012,9
2012-09-05,200,4.0,,,,,,False,2012,9
2012-09-06,232,3.0,,,,,,False,2012,9
2012-09-07,212,10.0,,,,,,False,2012,9
2012-09-08,233,6.0,,,,,,False,2012,9
2012-09-09,248,4.0,2012-09-09,1.0,CHI,IND,20.0,True,2012,9
2012-09-10,190,3.0,,,,,,False,2012,9
2012-09-11,210,7.0,,,,,,False,2012,9
2012-09-12,205,3.0,,,,,,False,2012,9
2012-09-13,172,6.0,2012-09-13,0.0,GB,CHI,13.0,True,2012,9
2012-09-14,226,7.0,,,,,,False,2012,9
2012-09-15,277,8.0,,,,,,False,2012,9
2012-09-16,239,4.0,,,,,,False,2012,9
2012-09-17,190,5.0,,,,,,False,2012,9
2012-09-18,168,4.0,,,,,,False,2012,9
2012-09-19,186,0.0,,,,,,False,2012,9
2012-09-20,201,9.0,,,,,,False,2012,9
2012-09-21,181,5.0,,,,,,False,2012,9
2012-09-22,187,5.0,,,,,,False,2012,9
2012-09-23,226,10.0,2012-09-23,1.0,CHI,STL,17.0,True,2012,9
2012-09-24,193,8.0,,,,,,False,2012,9
2012-09-25,226,4.0,,,,,,False,2012,9
2012-09-26,209,8.0,,,,,,False,2012,9
2012-09-27,175,5.0,,,,,,False,2012,9
2012-09-28,204,4.0,,,,,,False,2012,9
2012-09-29,239,7.0,,,,,,False,2012,9
2012-09-30,221,5.0,,,,,,False,2012,9
2012-10-01,199,4.0,2012-10-01,1.0,DAL,CHI,-16.0,True,2012,10
2012-10-02,250,9.0,,,,,,False,2012,10
2012-10-03,194,4.0,,,,,,False,2012,10
2012-10-04,221,7.0,,,,,,False,2012,10
2012-10-05,179,6.0,,,,,,False,2012,10
2012-10-06,187,4.0,,,,,,False,2012,10
2012-10-07,202,5.0,2012-10-07,1.0,JAX,CHI,-38.0,True,2012,10
2012-10-08,193,4.0,,,,,,False,2012,10
2012-10-09,202,4.0,,,,,,False,2012,10
2012-10-10,232,8.0,,,,,,False,2012,10
2012-10-11,203,4.0,,,,,,False,2012,10
2012-10-12,207,5.0,,,,,,False,2012,10
2012-10-13,212,3.0,,,,,,False,2012,10
2012-10-14,223,8.0,,,,,,False,2012,10
2012-10-15,233,4.0,,,,,,False,2012,10
2012-10-16,218,6.0,,,,,,False,2012,10
2012-10-17,203,7.0,,,,,,False,2012,10
2012-10-18,204,9.0,,,,,,False,2012,10
2012-10-19,194,9.0,,,,,,False,2012,10
2012-10-20,248,6.0,,,,,,False,2012,10
2012-10-21,242,2.0,,,,,,False,2012,10
2012-10-22,210,11.0,2012-10-22,1.0,CHI,DET,6.0,True,2012,10
2012-10-23,195,4.0,,,,,,False,2012,10
2012-10-24,254,5.0,,,,,,False,2012,10
2012-10-25,187,5.0,,,,,,False,2012,10
2012-10-26,182,3.0,,,,,,False,2012,10
2012-10-27,215,3.0,,,,,,False,2012,10
2012-10-28,237,6.0,2012-10-28,1.0,CHI,CAR,1.0,True,2012,10
2012-10-29,172,9.0,,,,,,False,2012,10
2012-10-30,179,1.0,,,,,,False,2012,10
2012-10-31,221,6.0,,,,,,False,2012,10
2012-11-01,198,4.0,,,,,,False,2012,11
2012-11-02,196,4.0,,,,,,False,2012,11
2012-11-03,186,8.0,,,,,,False,2012,11
2012-11-04,172,4.0,2012-11-04,1.0,TEN,CHI,-31.0,True,2012,11
2012-11-05,202,4.0,,,,,,False,2012,11
2012-11-06,174,6.0,,,,,,False,2012,11
2012-11-07,199,3.0,,,,,,False,2012,11
2012-11-08,175,5.0,,,,,,False,2012,11
2012-11-09,241,5.0,,,,,,False,2012,11
2012-11-10,235,9.0,,,,,,False,2012,11
2012-11-11,228,10.0,2012-11-11,0.0,CHI,HOU,-7.0,True,2012,11
2012-11-12,152,5.0,,,,,,False,2012,11
2012-11-13,156,3.0,,,,,,False,2012,11
2012-11-14,170,0.0,,,,,,False,2012,11
2012-11-15,196,7.0,,,,,,False,2012,11
2012-11-16,215,8.0,,,,,,False,2012,11
2012-11-17,193,3.0,,,,,,False,2012,11
2012-11-18,217,4.0,,,,,,False,2012,11
2012-11-19,198,8.0,2012-11-19,0.0,SF,CHI,25.0,True,2012,11
2012-11-20,164,2.0,,,,,,False,2012,11
2012-11-21,188,1.0,,,,,,False,2012,11
2012-11-22,182,3.0,,,,,,False,2012,11
2012-11-23,173,3.0,,,,,,False,2012,11
2012-11-24,171,6.0,,,,,,False,2012,11
2012-11-25,195,8.0,2012-11-25,1.0,CHI,MIN,18.0,True,2012,11
2012-11-26,181,3.0,,,,,,False,2012,11
2012-11-27,160,2.0,,,,,,False,2012,11
2012-11-28,190,8.0,,,,,,False,2012,11
2012-11-29,178,7.0,,,,,,False,2012,11
2012-11-30,217,4.0,,,,,,False,2012,11
2012-12-01,225,7.0,,,,,,False,2012,12
2012-12-02,229,5.0,2012-12-02,0.0,CHI,SEA,-6.0,True,2012,12
2012-12-03,231,6.0,,,,,,False,2012,12
2012-12-04,201,6.0,,,,,,False,2012,12
2012-12-05,190,7.0,,,,,,False,2012,12
2012-12-06,196,7.0,,,,,,False,2012,12
2012-12-07,194,7.0,,,,,,False,2012,12
2012-12-08,184,4.0,,,,,,False,2012,12
2012-12-09,180,7.0,2012-12-09,0.0,MIN,CHI,7.0,True,2012,12
2012-12-10,163,4.0,,,,,,False,2012,12
2012-12-11,170,6.0,,,,,,False,2012,12
2012-12-12,193,3.0,,,,,,False,2012,12
2012-12-13,177,1.0,,,,,,False,2012,12
2012-12-14,194,10.0,,,,,,False,2012,12
2012-12-15,162,3.0,,,,,,False,2012,12
